Sim,Dose,Rate
757,400,0.6156561373906008
757,800,0.9520467032194019
758,10,0.015069830086468929
758,25,0.08341403703064192
758,50,0.12045903668589349
758,100,0.41264557563024945
758,200,0.44446303389749614
758,400,0.4989371769626273
758,800,0.7216308978143601
759,10,0.08561545414136432
759,25,0.17566626553869552
759,50,0.4181755585611098
759,100,0.515806904466434
759,200,0.6172682379804572
759,400,0.6866533156927597
759,800,0.7137019100233553
760,10,0.016819519515274058
760,25,0.019199119360849646
760,50,0.07239755544307967
760,100,0.1344556107986389
760,200,0.19893219739078963
760,400,0.2589087108882025
760,800,0.4895390605572412
761,10,0.1443019627649023
761,25,0.4520002973623553
761,50,0.5941606453940855
761,100,0.6036455386722573
761,200,0.663222004444702
761,400,0.6874253273956545
761,800,0.7814061200345929
762,10,0.010363677577638187
762,25,0.02528634662320356
762,50,0.07293182557567593
762,100,0.08748474554222614
762,200,0.14471159108719858
762,400,0.22911948334524626
762,800,0.2894362106332398
763,10,0.09532131194970128
763,25,0.09864267431993842
763,50,0.10503127941557941
763,100,0.14952457328842275
763,200,0.2984755440406406
763,400,0.5093464997757212
763,800,0.6656122882310452
764,10,0.011839386328531182
764,25,0.05609403857013573
764,50,0.08415349404594857
764,100,0.0940966289985978
764,200,0.23257497052489964
764,400,0.24508224349473132
764,800,0.2592078647004271
765,10,0.05685753980433972
765,25,0.0664995789313937
765,50,0.15052518025865932
765,100,0.24227230866692104
765,200,0.2512326882722252
765,400,0.38181433800087067
765,800,0.5115818040031435
766,10,0.023604846869785482
766,25,0.16411211000698273
766,50,0.16860865993954727
766,100,0.2155390481960877
766,200,0.2217482516857384
766,400,0.6405560977457809
766,800,0.724206051076482
767,10,0.1023878975658534
767,25,0.15021896988350147
767,50,0.3542761821847648
767,100,0.3716378032954184
767,200,0.5835823328979967
767,400,0.6469868130577624
767,800,0.7260717699129233
768,10,0.12486363959151787
768,25,0.1283320179331175
768,50,0.1555723953120905
768,100,0.2602457864496847
768,200,0.3108669963474174
768,400,0.37625289956856744
768,800,0.4819139776886976
769,10,0.43710703489765274
769,25,0.5414527779789872
769,50,0.5974514538073769
769,100,0.7580773126237655
769,200,0.7971131906269346
769,400,0.8819549666273541
769,800,0.8861811598420053
770,10,0.011182789785723166
770,25,0.13811365351357405
770,50,0.1698357790144408
770,100,0.25084640634888317
770,200,0.4486067215734604
770,400,0.5776509311438331
770,800,0.8400368316728521
771,10,0.04605739103257314
771,25,0.05572202371074213
771,50,0.19174187681373697
771,100,0.2052984927368719
771,200,0.20892240124093356
771,400,0.5505136387962913
771,800,0.5642613321858527
772,10,0.2952648749611161
772,25,0.598404322107057
772,50,0.7020659517003615
772,100,0.7284613998112439
772,200,0.85104917276682
772,400,0.9049950470638253
772,800,0.9090743549720293
773,10,0.017975146134555076
773,25,0.13583788135858363
773,50,0.16081322994610603
773,100,0.3553008608375024
773,200,0.42374127957611185
773,400,0.4802485360649283
773,800,0.5760428086506197
774,10,0.018373681377559122
774,25,0.09896176869194494
774,50,0.15754042563301432
774,100,0.28019534936760054
774,200,0.6218911234250117
774,400,0.6357648818860123
774,800,0.720096660701298
775,10,0.02751539976257996
775,25,0.06648254304390094
775,50,0.0773374082809985
775,100,0.09206377338718925
775,200,0.23851750632553761
775,400,0.23870492634170093
775,800,0.3239928740602274
776,10,0.047073448107195145
776,25,0.08527936012394847
776,50,0.16033300464719355
776,100,0.1717165665241089
776,200,0.2052626129312781
776,400,0.22519243745201864
776,800,0.3966159985320693
777,10,0.13979708445296826
777,25,0.16654724650821956
777,50,0.1907284034919391
777,100,0.20394305160682966
777,200,0.2270100942433366
777,400,0.2644951998061216
777,800,0.3976503092154995
778,10,0.01917257169388112
778,25,0.17953788216546548
778,50,0.25293212407150023
778,100,0.6661625559612631
778,200,0.7078185483134533
778,400,0.8012549582163683
778,800,0.8772511521499337
779,10,0.03450268442554229
779,25,0.09762347958139306
779,50,0.11159950182170882
779,100,0.14678550926046274
779,200,0.19334585206861693
779,400,0.24784012959644833
779,800,0.38336626917350375
780,10,0.04805282369078361
780,25,0.08820073000298544
780,50,0.2735384177152521
780,100,0.4442203526949902
780,200,0.4616869213277127
780,400,0.4694270301273866
780,800,0.6158028779738141
781,10,0.07723755291109384
781,25,0.09599154285662122
781,50,0.15241960056945103
781,100,0.15762791652688588
781,200,0.31694107034540114
781,400,0.5080073634781355
781,800,0.8368984270664936
782,10,5.950080242604978e-4
782,25,0.010793779520628578
782,50,0.09987567037325722
782,100,0.10819739895778417
782,200,0.16932952611702454
782,400,0.49386268882897116
782,800,0.6681202100874728
783,10,0.02315427106124425
783,25,0.06150106112376433
783,50,0.07490860696529576
783,100,0.08190107692960742
783,200,0.12418837294661028
783,400,0.3366152237317011
783,800,0.39652554929714723
784,10,0.040857875346760886
784,25,0.07375243338422241
784,50,0.09928608542776182
784,100,0.1338670984359655
784,200,0.16912743853636752
784,400,0.3289733959737792
784,800,0.35128941193728924
785,10,5.110597721678766e-4
785,25,0.11261775399801398
785,50,0.13398335430863773
785,100,0.16515650663959686
785,200,0.32228797140145776
785,400,0.3716280590988187
785,800,0.4173126206839586
786,10,0.05349199521572924
786,25,0.11779302872681716
786,50,0.13119259976796868
786,100,0.16528969865008022
786,200,0.23292131374772057
786,400,0.2851752670854811
786,800,0.48626184060630895
787,10,0.02363942406978293
787,25,0.10883983317644791
787,50,0.1195486741489383
787,100,0.14468203796145865
787,200,0.1459329516560206
787,400,0.15578530755499603
787,800,0.18119720662784292
788,10,0.02354547807478772
788,25,0.3015948487151947
788,50,0.3886296615389637
788,100,0.5076716616746942
788,200,0.5349917917897241
788,400,0.6200818581020384
788,800,0.7026191639307429
789,10,0.012828614257269624
789,25,0.12288705869087743
789,50,0.16242337474864685
789,100,0.21888157818825968
789,200,0.37354780563386675
789,400,0.4101558668573205
789,800,0.8788023273359916
790,10,0.0032997605423353087
790,25,0.07226471298718308
790,50,0.1122618223365386
790,100,0.18780865728906887
790,200,0.33759013721847997
790,400,0.5495417467347328
790,800,0.6095630052185138
791,10,0.06335937732254845
791,25,0.13570985189403936
791,50,0.13649585461789532
791,100,0.18255966781092195
791,200,0.2609930118879582
791,400,0.4618105183494176
791,800,0.5590248232218188
792,10,0.22460655927251696
792,25,0.41125505528678874
792,50,0.45309075211952815
792,100,0.4621409066066148
792,200,0.6178725609493599
792,400,0.7723233027581765
792,800,0.7992753699382694
793,10,0.05494162073513087
793,25,0.11832581775348913
793,50,0.14098825184230485
793,100,0.34136160590493086
793,200,0.3516044391167388
793,400,0.4279338378427894
793,800,0.4929556917558687
794,10,0.006567250966756257
794,25,0.0357247122842025
794,50,0.04264789903979407
794,100,0.07631563479795375
794,200,0.10516669760394129
794,400,0.19124411719814285
794,800,0.2604868810929704
795,10,0.07018332136709114
795,25,0.260246328328753
795,50,0.27878205355100116
795,100,0.34272604689893243
795,200,0.3442938449890347
795,400,0.5550736782512882
795,800,0.5805228794879832
796,10,0.04818083668801735
796,25,0.07179591925028334
796,50,0.10173822156608912
796,100,0.14456562445552765
796,200,0.16384298314139653
796,400,0.3339340059000028
796,800,0.6685949707314681
797,10,0.0092723281154107
797,25,0.06341116490187194
797,50,0.11920312601724369
797,100,0.2119913780571375
797,200,0.3365890924985202
797,400,0.6680913339880112
797,800,0.7663296096680079
798,10,0.004204579359742256
798,25,0.01112241742446852
798,50,0.08418182102658113
798,100,0.11015030665138184
798,200,0.1267978613860536
798,400,0.1629247312611409
798,800,0.3036359231897827
799,10,0.06479668004072442
799,25,0.10901234075054522
799,50,0.1634497511832593
799,100,0.22429835256049818
799,200,0.25013599484953397
799,400,0.35583456923742574
799,800,0.7557381518185762
800,10,0.37283617769385397
800,25,0.3870932965555515
800,50,0.4034750732429001
800,100,0.6538281377953625
800,200,0.6645278801928388
800,400,0.6876543621409505
800,800,0.7021844622768714
801,10,0.1364737394943409
801,25,0.3201247807285402
801,50,0.41700631465256316
801,100,0.4868352527996866
801,200,0.515002652431209
801,400,0.5824564995814441
801,800,0.598334564400473
802,10,0.006413256863293972
802,25,0.09618214769586872
802,50,0.12076282762900949
802,100,0.19138699435989562
802,200,0.2734943093641079
802,400,0.6317983510185384
802,800,0.686099689544384
803,10,0.06176953935338271
803,25,0.550218792071177
803,50,0.5836012227876151
803,100,0.6897678475472604
803,200,0.791919949243103
803,400,0.8166403430357666
803,800,0.8381315245078945
804,10,0.13229461458038494
804,25,0.23390495969660707
804,50,0.31753441540528327
804,100,0.44418449100256757
804,200,0.45529813915236017
804,400,0.5159450748182346
804,800,0.7821136537008975
805,10,0.1633629578071466
805,25,0.2323793120171723
805,50,0.244302508401707
805,100,0.33690406460605166
805,200,0.43924672379723984
805,400,0.6946500792785328
805,800,0.7877061043825018
806,10,0.10474952438328988
806,25,0.1654868029304921
806,50,0.2732911086164654
806,100,0.5631025573958925
806,200,0.5867577875742896
806,400,0.8982214062510449
806,800,0.9136253560302696
807,10,0.06665130933204524
807,25,0.09779698731311955
807,50,0.16077419092472564
807,100,0.17349617393285346
807,200,0.21631592592004004
807,400,0.2411281383599355
807,800,0.25960175387370643
808,10,0.08490542546391318
808,25,0.26972685004691427
808,50,0.3092179846189647
808,100,0.5617877413718126
808,200,0.6169432396088039
808,400,0.6877336847221329
808,800,0.7053810943150627
809,10,0.005064452197333368
809,25,0.09789091077405981
809,50,0.14066300647011218
809,100,0.2311708128355094
809,200,0.2469386799595076
809,400,0.247940220442641
809,800,0.2536337638193222
810,10,0.01794027564281391
810,25,0.03929306969198633
810,50,0.06928245029407987
810,100,0.07530887840100794
810,200,0.0857576809879692
810,400,0.9339386927951104
810,800,0.9587540964866688
811,10,0.06542113107800897
811,25,0.0716358932841558
811,50,0.35574531846390783
811,100,0.3581624152672565
811,200,0.39250614540645823
811,400,0.4986975461980382
811,800,0.5629590853250636
812,10,0.07359518332535199
812,25,0.09276369558264415
812,50,0.09832070108353164
812,100,0.11188925587377489
812,200,0.1354705113058915
812,400,0.182779971628464
812,800,0.45400461961288247
813,10,0.15442369434432934
813,25,0.17076960935659682
813,50,0.1939681129813947
813,100,0.23275523615514004
813,200,0.475138760996025
813,400,0.8299123551559898
813,800,0.955581781540043
814,10,0.1275294338617094
814,25,0.17512418121739548
814,50,0.21967675322734725
814,100,0.23604395459334562
814,200,0.4685535363670882
814,400,0.53780834448529
814,800,0.7148587161676276
815,10,0.07099646333736524
815,25,0.10739967048000962
815,50,0.18496985966818025
815,100,0.19326114924957813
815,200,0.21003792015966072
815,400,0.2343756037717837
815,800,0.2534876019660905
816,10,0.23185391764614485
816,25,0.2917964903870119
816,50,0.5160821686136491
816,100,0.6943546228205327
816,200,0.7503491569545805
816,400,0.7656052573300808
816,800,0.8699261502417854
817,10,0.001323762963015447
817,25,0.13494339063948563
817,50,0.13833205560743878
817,100,0.19616245213157504
817,200,0.2893675668704025
817,400,0.6787065341504792
817,800,0.8460242046785635
818,10,0.336675125093321
818,25,0.34820690451299036
818,50,0.44488808293550375
818,100,0.46559690101545587
818,200,0.48198242953018894
818,400,0.5415666357315363
818,800,0.6050558451797802
819,10,0.15462680403833454
819,25,0.34549831724806773
819,50,0.38837945997111656
819,100,0.4127631084412069
819,200,0.6281649115099406
819,400,0.7751983135000833
819,800,0.8342602915862537
820,10,0.0049044488889744674
820,25,0.2594719120319854
820,50,0.5704777496930221
820,100,0.7459136859137317
820,200,0.7586858050777884
820,400,0.9362588983325275
820,800,0.9402968623204271
821,10,0.3419983931804135
821,25,0.3832266837680163
821,50,0.4871511925047554
821,100,0.5096191200522068
821,200,0.547651823741301
821,400,0.5679314286165943
821,800,0.6232418840362195
822,10,8.982611548523819e-4
822,25,0.016395542442721536
822,50,0.04656861663188717
822,100,0.050870888997259237
822,200,0.10037439719610013
822,400,0.12928091894370983
822,800,0.22805102178029224
823,10,0.028982328695618367
823,25,0.04017516124391872
823,50,0.19403018461708488
823,100,0.2153819226667792
823,200,0.2157968165758891
823,400,0.4309701680813405
823,800,0.4791208508947576
824,10,0.02172114234195562
824,25,0.04458175424600192
824,50,0.09235541061203298
824,100,0.16002480945891998
824,200,0.27600537214356735
824,400,0.393910443169639
824,800,0.8250199553748059
825,10,0.10489273232876736
825,25,0.1914994050875037
825,50,0.21268432611562227
825,100,0.5225913971868167
825,200,0.5587315142033876
825,400,0.7568092855194362
825,800,0.9357581185475133
826,10,0.018727465661231374
826,25,0.03812413715437945
826,50,0.05675297227808131
826,100,0.10476806133636021
826,200,0.19702094144649268
826,400,0.3240099479411582
826,800,0.5460374742480179
827,10,0.01850311497310216
827,25,0.10599648234277775
827,50,0.17242911163049404
827,100,0.1863478630785546
827,200,0.23409000816869785
827,400,0.2411144504270661
827,800,0.4440292202496687
828,10,0.00674867657017823
828,25,0.012563961667275768
828,50,0.06620345934401635
828,100,0.07674755894772906
828,200,0.09092008273723855
828,400,0.2608590968376206
828,800,0.6391868150698867
829,10,0.02340312948638634
829,25,0.08298826428264022
829,50,0.16703008693561097
829,100,0.20383890678688135
829,200,0.4647192811225935
829,400,0.49798440182050874
829,800,0.5937266018188769
830,10,0.2969832932319758
830,25,0.3497803279406175
830,50,0.4163487403145172
830,100,0.49946421437243693
830,200,0.6224049371715531
830,400,0.6868121273225141
830,800,0.7774683497298124
831,10,0.04197011187387713
831,25,0.13249533341216976
831,50,0.14008789859403567
831,100,0.2118401630735835
831,200,0.22096482324709138
831,400,0.6888207647005241
831,800,0.8059005060218215
832,10,0.04099076727866077
832,25,0.05023245601323533
832,50,0.15327454223770642
832,100,0.19247589395256695
832,200,0.3382849700956089
832,400,0.502175963419681
832,800,0.5883992955057318
833,10,0.19135534165970322
833,25,0.21829531415628556
833,50,0.24317641460719203
833,100,0.2954016748684226
833,200,0.4968664541897481
833,400,0.5991378239887405
833,800,0.7182741471899435
834,10,0.08184345305104905
834,25,0.2643609671915508
834,50,0.2806947051332353
834,100,0.397567778799735
834,200,0.40492153625920024
834,400,0.4307507531305451
834,800,0.468837522564892
835,10,0.1068008692383558
835,25,0.20506744511037595
835,50,0.3039186207890136
835,100,0.37332141969583377
835,200,0.5505614814081109
835,400,0.6884486401349422
835,800,0.7620789129536689
836,10,0.11669288663755512
836,25,0.1391067096115793
836,50,0.18966017344043867
836,100,0.19530876116502877
836,200,0.3553803319326907
836,400,0.3978732010562727
836,800,0.5183910649517146
837,10,0.021965066554769916
837,25,0.05842334554400652
837,50,0.14759372384649838
837,100,0.15011513151986033
837,200,0.3201158765665422
837,400,0.34383592547571284
837,800,0.44967183430741553
838,10,0.23400136412725583
838,25,0.31629966858365927
838,50,0.3625145980514203
838,100,0.4321950681183197
838,200,0.46875296386424425
838,400,0.6195114219896419
838,800,0.6564175077791691
839,10,0.22553153777518523
839,25,0.2983854561660066
839,50,0.30094841511441656
839,100,0.35602092334291313
839,200,0.3697751852078754
839,400,0.39786289251823237
839,800,0.40629246611010494
840,10,0.011016908804060645
840,25,0.049244972666148176
840,50,0.14685010744801733
840,100,0.1851739248149176
840,200,0.19452871842099662
840,400,0.19669025279790653
840,800,0.20297658309010408
841,10,0.07735482205668477
841,25,0.10551156027738405
841,50,0.2740686865372144
841,100,0.5429827592191839
841,200,0.5979640302644988
841,400,0.7807972676747027
841,800,0.8180225402077279
842,10,0.015401238478429766
842,25,0.08279143234885111
842,50,0.14287119359652498
842,100,0.21882199036626
842,200,0.22196840857926867
842,400,0.2476553733973903
842,800,0.42541533299446554
843,10,0.036262045687452844
843,25,0.22153521837440035
843,50,0.2757534834555591
843,100,0.27852245436296014
843,200,0.31204755617384367
843,400,0.41130040702141185
843,800,0.5095417317572493
844,10,0.599167800734144
844,25,0.6967946244873285
844,50,0.7779920869667598
844,100,0.801308025715145
844,200,0.8198373670146087
844,400,0.8357018730936946
844,800,0.962339608414464
845,10,0.002672704327156778
845,25,0.06962038321123686
845,50,0.08927392991189789
845,100,0.12901955988022282
845,200,0.19497658575064328
845,400,0.4105703456643556
845,800,0.5292588002621972
846,10,0.0592932687655713
846,25,0.07580798395492222
846,50,0.15998933705675383
846,100,0.18275691455446602
846,200,0.18741729638276933
846,400,0.4667884548072485
846,800,0.7247884382315717
847,10,0.008806288346037156
847,25,0.019634349248810575
847,50,0.05933819314742821
847,100,0.0790840603334875
847,200,0.2162508165883165
847,400,0.23068256506017845
847,800,0.3508029862029655
848,10,0.2705639577396742
848,25,0.34263607160508736
848,50,0.44995039895225497
848,100,0.5967772892154574
848,200,0.7533675759097137
848,400,0.8031596588611641
848,800,0.8035258959359074
849,10,0.044239711330184825
849,25,0.06680824472950107
849,50,0.07526871261109966
849,100,0.08887180178385157
849,200,0.10599999912644717
849,400,0.17124707583368534
849,800,0.40185020571575436
850,10,0.0611135222434738
850,25,0.13793949298806854
850,50,0.1401598812631575
850,100,0.17851035548285513
850,200,0.19704370174491964
850,400,0.2815099524073547
850,800,0.510551638870583
851,10,0.024757634277037376
851,25,0.024997679408006124
851,50,0.08394406452253517
851,100,0.13855415114150565
851,200,0.24051675956951338
851,400,0.3192952010645927
851,800,0.340146305786922
852,10,0.017556197999500603
852,25,0.2821563628467519
852,50,0.41856573831247196
852,100,0.45491484531049237
852,200,0.4578022975461842
852,400,0.4767873230238519
852,800,0.5111228894071796
853,10,0.04384793147849677
853,25,0.04917196632732343
853,50,0.38444968687012754
853,100,0.5842297679974382
853,200,0.613314783014682
853,400,0.7286784635163112
853,800,0.8362771462176963
854,10,0.11184544930546393
854,25,0.409787533622593
854,50,0.47273822984267433
854,100,0.6073252765179838
854,200,0.628148378034244
854,400,0.6689459374921268
854,800,0.6780949184576618
855,10,0.10284153046040985
855,25,0.2703088819896378
855,50,0.2886582422693978
855,100,0.4085580043721376
855,200,0.5709922024454774
855,400,0.6990571584882065
855,800,0.7566799466359749
856,10,0.01229125058901773
856,25,0.06422577642750768
856,50,0.12786029809144206
856,100,0.16704142607327865
856,200,0.2741442559349902
856,400,0.4631326249175424
856,800,0.6674357768654128
857,10,0.022743458454090593
857,25,0.04261898018690184
857,50,0.1004229280861038
857,100,0.1437394989936798
857,200,0.21835223594055156
857,400,0.27438959592823853
857,800,0.38910573817155875
858,10,0.10844475257130412
858,25,0.14144377822490617
858,50,0.2570639418174571
858,100,0.326698042830286
858,200,0.3601212580266623
858,400,0.7109597749892408
858,800,0.7444083872008399
859,10,0.13023029486852103
859,25,0.23449187545415429
859,50,0.29040794835135186
859,100,0.5374756598673268
859,200,0.6437250530557983
859,400,0.7640974150666437
859,800,0.8612378546624678
860,10,0.47078317484784643
860,25,0.5329880804401507
860,50,0.656285650050074
860,100,0.7026684645341591
860,200,0.78887732534659
860,400,0.9050742090562833
860,800,0.9558181191763712
861,10,0.08134866387894797
861,25,0.09058843339279612
861,50,0.2509915466051847
861,100,0.34899950675265784
861,200,0.4481698860583588
861,400,0.4885302899104393
861,800,0.6613645333364313
862,10,0.021438428548703294
862,25,0.08887394841378893
862,50,0.1104285571193051
862,100,0.17801662704229496
862,200,0.2889119125334435
862,400,0.3822587757236281
862,800,0.4074228667860347
863,10,0.07786113446045347
863,25,0.0910278835383633
863,50,0.13846978507428065
863,100,0.1585646081070967
863,200,0.20939806833018726
863,400,0.26493468006941046
863,800,0.5529265754981624
864,10,0.04398952798394729
864,25,0.0452163642914597
864,50,0.054773490021967325
864,100,0.18119818452650635
864,200,0.21012436575243473
864,400,0.27174729041538337
864,800,0.7025105329729705
865,10,0.06810832523787273
865,25,0.09939150998775594
865,50,0.18367340260039394
865,100,0.22942807087479125
865,200,0.2625269695860418
865,400,0.4405893303806298
865,800,0.5827120878842241
866,10,0.05075443705222091
866,25,0.0737766689056436
866,50,0.32696160252711304
866,100,0.39042661713607013
866,200,0.6167982487440216
866,400,0.8934885472962835
866,800,0.9205407692575213
867,10,0.12413932096620804
867,25,0.20012345974765286
867,50,0.35335468092239675
867,100,0.3935134655224006
867,200,0.5362581772091872
867,400,0.6928712386659756
867,800,0.9350851978339373
868,10,0.0442322413770036
868,25,0.05614500737150187
868,50,0.20285706881722113
868,100,0.27354430054656703
868,200,0.5371875646993848
868,400,0.548364866731705
868,800,0.6158175063394066
869,10,0.17163903738302394
869,25,0.1723137359014632
869,50,0.36325480113334174
869,100,0.3904087349519352
869,200,0.5841590670827137
869,400,0.6330524135027719
869,800,0.7633634393830391
870,10,0.20538766404808392
870,25,0.21580146194875305
870,50,0.5401818761405178
870,100,0.5976032854234327
870,200,0.6130224706363379
870,400,0.6192853509441972
870,800,0.6624493721797052
871,10,0.02124756688463633
871,25,0.1002861562303319
871,50,0.23574025573586463
871,100,0.2579842769873643
871,200,0.3394637596819501
871,400,0.3880134086489884
871,800,0.42631838298513125
872,10,0.10577467404069124
872,25,0.11536669140106764
872,50,0.15699375113161212
872,100,0.26021110378871615
872,200,0.44589060854231427
872,400,0.533478822228234
872,800,0.682031925377967
873,10,0.050681822428322275
873,25,0.05599156910678455
873,50,0.12258113566961823
873,100,0.12676700169876046
873,200,0.16867890915457745
873,400,0.2734934132139481
873,800,0.8044008584877732
874,10,0.3077748793773261
874,25,0.41261996485310193
874,50,0.6193122834406154
874,100,0.7443116174964592
874,200,0.7799827642656441
874,400,0.791943572622252
874,800,0.8015696780847382
875,10,0.0649972848251028
875,25,0.08635763305501899
875,50,0.10660344184396432
875,100,0.1589147674640584
875,200,0.2638962804574039
875,400,0.32071288548835986
875,800,0.33298179262102917
876,10,2.1910487277809843e-4
876,25,0.1983653166918484
876,50,0.21236935093487963
876,100,0.2511565939242518
876,200,0.33899491247839153
876,400,0.42809025300918774
876,800,0.7611162171956793
877,10,0.13093848586573031
877,25,0.20980440633584221
877,50,0.30524649962122663
877,100,0.5131738527204757
877,200,0.6470289842360888
877,400,0.664059931319107
877,800,0.8501833599936586
878,10,0.04110864952101958
878,25,0.35364547567225696
878,50,0.37266622724744325
878,100,0.43950067417537225
878,200,0.46415556256930807
878,400,0.5988314633122179
878,800,0.6320479963979719
879,10,0.010491141905270106
879,25,0.024871091928289762
879,50,0.038955446657503376
879,100,0.0763228369708979
879,200,0.09660048312459492
879,400,0.24936373354439675
879,800,0.3673937452290808
880,10,0.08364287269908006
880,25,0.1316858911942481
880,50,0.13369421797850034
880,100,0.1370266035588568
880,200,0.1654815091052426
880,400,0.19333807467924427
880,800,0.5081818491974216
881,10,0.2502941579726413
881,25,0.2838948985043291
881,50,0.33153881207156594
881,100,0.36127231033914503
881,200,0.41501414404769577
881,400,0.423528767165284
881,800,0.7840060755910613
882,10,0.05524239550404308
882,25,0.08203363063951231
882,50,0.08595746722504329
882,100,0.11549534917700298
882,200,0.16378209961707127
882,400,0.24062152227002104
882,800,0.29247947066677815
883,10,0.07565403901705185
883,25,0.10627817062639364
883,50,0.24564995898433795
883,100,0.5414222594857327
883,200,0.7120951184717536
883,400,0.7285651608418573
883,800,0.7987446240697641
884,10,0.034575190303032625
884,25,0.043115971288543296
884,50,0.10918060467777733
884,100,0.13670334874080406
884,200,0.18819210429611652
884,400,0.20463032125383926
884,800,0.4770422866850402
885,10,0.025180914058501907
885,25,0.1048143529324901
885,50,0.12796035710867515
885,100,0.22935270922647658
885,200,0.27320935394083995
885,400,0.39727821036629557
885,800,0.4019689261658016
886,10,0.006758166052336625
886,25,0.010826819313767834
886,50,0.11955184102966102
886,100,0.16150519827175247
886,200,0.16468728170534624
886,400,0.20933334286768238
886,800,0.24719563037586145
887,10,0.4099391647308298
887,25,0.43438783118276825
887,50,0.4388521167020471
887,100,0.5493932474727987
887,200,0.5569445091779774
887,400,0.5978373424653132
887,800,0.6809089509801486
888,10,0.027925424372579426
888,25,0.10224768392193598
888,50,0.20829265820295556
888,100,0.31600155133519225
888,200,0.4475878063476176
888,400,0.4705954782091238
888,800,0.4780050465457521
889,10,0.011763155184157624
889,25,0.04782919343913167
889,50,0.05923866796179181
889,100,0.6168825895139165
889,200,0.68515642718176
889,400,0.7078771937394813
889,800,0.7846302573627462
890,10,0.15968633469585003
890,25,0.28585282853109706
890,50,0.6975477031860471
890,100,0.7706705192113105
890,200,0.8105641251094767
890,400,0.8584505753085108
890,800,0.8793895465465886
891,10,0.021711869969256274
891,25,0.0613816509565501
891,50,0.08311787978421765
891,100,0.08993352009478603
891,200,0.2121991825753247
891,400,0.3958132462762258
891,800,0.39626406829123656
892,10,0.23661952402532963
892,25,0.28207622277692607
892,50,0.5433135656171414
892,100,0.5516550779442085
892,200,0.6234963095724599
892,400,0.7568240818240056
892,800,0.8850361792350386
893,10,0.00904212200365745
893,25,0.2430575079394385
893,50,0.2518150996339868
893,100,0.3367971355423753
893,200,0.3958333450182274
893,400,0.7024491827811149
893,800,0.9294550419189075
894,10,0.03512398586805842
894,25,0.11545912785456378
894,50,0.256471570179259
894,100,0.5562808349731471
894,200,0.575166703353784
894,400,0.7769684347093285
894,800,0.7904427682650129
895,10,0.07552332911524533
895,25,0.17813925304736522
895,50,0.2380102684903116
895,100,0.2777959211880081
895,200,0.31522048238458483
895,400,0.38583885581353644
895,800,0.598987650239341
896,10,0.006251469456452745
896,25,0.02297277793450376
896,50,0.04638194085427005
896,100,0.12041202962574374
896,200,0.4090684016157293
896,400,0.43699888670606807
896,800,0.7273198432731571
897,10,0.08809148623221597
897,25,0.22925552932643076
897,50,0.31602651199128873
897,100,0.3359336518336357
897,200,0.4163881926413077
897,400,0.4606545463942061
897,800,0.9460604073077455
898,10,0.062021063167017436
898,25,0.1017962001718118
898,50,0.12232625933581572
898,100,0.16764170226896016
898,200,0.21263298715893766
898,400,0.2657359489847215
898,800,0.4374186879243273
899,10,0.0663278445236894
899,25,0.10801296824840266
899,50,0.24424363577131414
899,100,0.2546751762970438
899,200,0.33145389244345497
899,400,0.5541911046852068
899,800,0.5807049055971721
900,10,0.00912415019169734
900,25,0.030148598782820862
900,50,0.059827914156694105
900,100,0.09150265538589003
900,200,0.18545093760906312
900,400,0.3212541136261638
900,800,0.6238086221464323
901,10,0.045544435588642775
901,25,0.13678864435162172
901,50,0.14780286381725377
901,100,0.1491308719579479
901,200,0.18660318882657814
901,400,0.18941776522292966
901,800,0.24724558118828135
902,10,0.027009445260569257
902,25,0.07387197156068052
902,50,0.1558268985565488
902,100,0.18579105792793862
902,200,0.2521734371186999
902,400,0.29228478301324723
902,800,0.4874186993190376
903,10,0.03843591856481324
903,25,0.06550983897209951
903,50,0.1502745698892418
903,100,0.16049555452254208
903,200,0.21700785570334472
903,400,0.23530468068382013
903,800,0.2478478999975389
904,10,0.03491397088748306
904,25,0.12481019070925477
904,50,0.18100076352192673
904,100,0.1893609795682088
904,200,0.282325439186822
904,400,0.3352542854235023
904,800,0.4499831889228137
905,10,0.0010054846854499594
905,25,0.015971758151255785
905,50,0.19479759877359373
905,100,0.2894352518269674
905,200,0.37358329047742733
905,400,0.40577058670378946
905,800,0.6858939616239129
906,10,0.09227229707879876
906,25,0.24339615903119127
906,50,0.2684617948899722
906,100,0.307877114697539
906,200,0.3622781078028317
906,400,0.598308744122679
906,800,0.7684210518079693
907,10,0.01187863464386943
907,25,0.06601133953359642
907,50,0.14527269557387018
907,100,0.17873799700744547
907,200,0.18152208093353575
907,400,0.21728489839341886
907,800,0.2320137521371296
908,10,0.0519809552554884
908,25,0.05875969814480364
908,50,0.10405276778498862
908,100,0.15591769067573516
908,200,0.2063373414301839
908,400,0.21067062243973428
908,800,0.29172713766242125
909,10,0.09821088129416158
909,25,0.15192901915184853
909,50,0.16597632533707116
909,100,0.20063941968774454
909,200,0.2804891767134993
909,400,0.5113162841679487
909,800,0.6433971975939449
910,10,0.0822610752947769
910,25,0.17568208830748822
910,50,0.2915049599585745
910,100,0.36118448565260425
910,200,0.5475989311842949
910,400,0.739713719708439
910,800,0.759701898125534
911,10,0.06209664526840961
911,25,0.1245550383594857
911,50,0.16018135690199523
911,100,0.27353877311949604
911,200,0.3863255129570047
911,400,0.5428277809071427
